N_A,N_B,r_Z_A,r_Z_B,C_SS1,r_A_SS1,r_B_SS1,p_SS1toACL_A,p_SS1toRef_A,p_SS1toACL_B,p_SS1toRef_B,r_A_ACL,r_B_ACL,r_A_SS2,r_B_SS2,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Uss1,Uss1_low,Uss1_up,Uacl,Uacl_low,Uacl_up,Uss2,Uss2_low,Uss2_up,sim_time_sec
3,22,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,117.24935382343499,114.69894456008008,119.7997630867899,1176.2922214889543,1153.1034519594493,1199.4809910184592,104.34390327471564,101.30583015422968,107.3819763952016,0.21347327974689354,0.20736218874018378,0.2199555034700245,0.002553045222963288,0.0025185645006756308,0.0025884831756147696,0.2110510999458481,0.20491633736460055,0.21756452249061886,0.45025119128376306,0.44088146556538954,0.4596209170021366,0.579931479903207,0.5641359159561795,0.5957270438502346,0.8293597860065052,0.8129695646329685,0.8457500073800418,60.4514000415802
11,14,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,186.16765434156022,181.25453660586618,191.08077207725427,3389.51769266438,3329.8483825396675,3449.1870027890923,107.5731952846192,105.57498836408249,109.57140220515592,0.1339258380819147,0.13217368389341472,0.13572507106648807,0.0032523859822878786,0.0031859620002640913,0.003321638681488439,0.1307095854307395,0.12820056943790167,0.13331876982916657,0.48283034712073064,0.47333075337114777,0.4923299408703135,0.66368680207545,0.64921019338776,0.6781634107631401,0.9956478971912471,0.9828427647801578,1.0084530296023364,32.13900709152222
13,12,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,219.59199474026258,214.8925298784967,224.29145960202845,4002.0203799452242,3914.237474567201,4089.8032853232476,108.95418771061085,107.06346395999692,110.84491146122478,0.11371381545102179,0.11150276417556858,0.11601432909490089,0.0032486403640156064,0.003178560367598227,0.0033218802361995453,0.11015246978472423,0.10703488327161538,0.11345711554532881,0.47175283821902886,0.45908943401785524,0.4844162424202025,0.6557344676540702,0.6384778468168124,0.6729910884913279,0.99895990576389,0.986414838591533,1.011504972936247,24.340373992919922
16,9,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,294.9819604985218,288.3470034354065,301.6169175616371,4801.939127235257,4720.101236464161,4883.777018006353,109.61390513238851,107.32384659552153,111.90396366925549,0.08500270189962927,0.08291795049807547,0.08719498803826779,0.003338789113188492,0.0032714344230067296,0.0034089756019943674,0.08224699719512225,0.08082533297702695,0.08371956911510596,0.4583657174790635,0.4491065764074181,0.46762485855070896,0.6512914399343122,0.6355815937241035,0.6670012861445208,0.9996314310948778,0.9871037132011063,1.0121591489886492,23.981257915496826
12,13,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,201.6655212156278,196.7595186541045,206.57152377715107,3708.0773485568984,3642.8841436374873,3773.2705534763095,107.408550169565,104.23112795692495,110.58597238220506,0.12332598044515312,0.1210854083690852,0.12565103516909443,0.003233162324440515,0.003178799230793509,0.003289417180838398,0.12038348510904771,0.11839692498461098,0.12243784711921415,0.4727689483770276,0.4622481531843808,0.4832897435696744,0.6555876711412644,0.6390257948563975,0.6721495474261312,0.9977602882163991,0.9852530562482238,1.0102675201845743,31.91203022003174
18,7,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,374.9699000544124,365.8055665034305,384.1342336053943,5341.566046581716,5227.637154969605,5455.494938193828,110.41256753344375,108.46756559850839,112.35756946837911,0.06730952189382006,0.06565655219105519,0.06904787146852437,0.0033755005757480283,0.0033115759568591247,0.003441941694393119,0.06378202166605351,0.06239624487727532,0.06523075084213452,0.4421149121011377,0.43303859278877604,0.4511912314134993,0.6351022049957846,0.6218410412861051,0.6483633687054642,0.999973650488092,0.9874619518808548,1.012485349095329,17.13675618171692
15,10,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,262.34314656982866,256.30269284485155,268.3836002948058,4483.857114690203,4420.306293442071,4547.407935938335,109.03230352421527,106.53118120591178,111.53342584251875,0.09458363919490387,0.0919732525382408,0.09734653032711305,0.0033413270275710377,0.0032946604852420796,0.0033893345614235126,0.09194460883697088,0.09000343156612842,0.09397136577476575,0.4606258545711366,0.44971800421320873,0.47153370492906443,0.6548252289202631,0.6396643213450017,0.6699861364955244,0.9992953422019847,0.9867541109515604,1.011836573452409,33.441153049468994
17,8,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,329.7432213673066,323.5570583928717,335.9293843417415,5080.046098283054,4963.80563655607,5196.286560010038,110.12775890092176,108.19343532268778,112.06208247915575,0.07615491757176689,0.07491422760717456,0.07743739490364182,0.0033419726955808463,0.0032881465865829077,0.0033975903710175078,0.07264641630165448,0.07148483460965545,0.07384637141840869,0.449873028599283,0.4390152056484414,0.46073085155012466,0.6374758910128804,0.6225992984012977,0.6523524836244631,0.9999713771282068,0.987460515480458,1.0124822387759556,25.974572896957397
19,6,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,434.74397518948047,425.7952184135361,443.69273196542485,5677.552560186754,5570.170557900407,5784.9345624731,111.80346550453525,109.81396125503709,113.79296975403342,0.05710911977343974,0.056209474977305926,0.058038031004005175,0.003348413505712487,0.003277776914583148,0.0034221616089698636,0.0536579133821803,0.05268967284006588,0.054662405424136945,0.44571150556232947,0.43332862909928915,0.4580943820253698,0.6432616585804872,0.6243124796772875,0.6622108374836869,1.0,0.9874855732602297,1.0125144267397703,17.3660569190979
22,3,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,833.8646840922378,811.329222303185,856.4001458812905,6395.666609238576,6273.375837271046,6517.957381206105,112.7409142968958,111.21039531616918,114.2714332776224,0.029865691431521308,0.02936426859770698,0.030384536307522816,0.0034447709020041465,0.0033910539269694433,0.00350021710812845,0.026603544271508777,0.02621468324833672,0.02700411550425512,0.43170837629715686,0.42082490352781454,0.4425918490664992,0.6287164347638102,0.6136671435427551,0.6437657259848654,1.0,0.9874855732602297,1.0125144267397703,13.719940185546875
2,23,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,110.15285494805369,107.76302643138875,112.54268346471862,930.5967331386189,917.2152440193,943.9782222579378,102.66773020081737,99.87734338231793,105.45811701931682,0.22699041461068298,0.2223915851410651,0.23178345836833283,0.0021517435645010538,0.0021126863801164946,0.0021922720472789697,0.2238364805744107,0.21770255320672163,0.2303260851111778,0.4033402778340028,0.39570436803358383,0.41097618763442173,0.5129130433577841,0.49948303478697526,0.526343051928593,0.7302930444337374,0.7137183982560334,0.7468676906114414,76.47566485404968
23,2,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,1177.9584107727612,1149.5206071276596,1206.396214417863,6781.472466923374,6624.4233335265635,6938.521600320184,110.90383073991724,107.91979477607849,113.88786670375599,0.021332340790084333,0.0207667051593117,0.021929652334485954,0.003451341919352665,0.0033987598046405915,0.0035055765935184196,0.017745481344848688,0.017449112838001688,0.018052091278974614,0.4229136356979536,0.41071965667445853,0.43510761472144865,0.630164949850476,0.618236222082408,0.642093677618544,1.0,0.9874855732602297,1.0125144267397703,9.144735097885132
21,4,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,638.4492552195026,628.0707019706358,648.8278084683693,6195.9272713177415,6087.412300534456,6304.442242101027,111.78747195394426,109.90982002089132,113.66512388699721,0.038818671470445106,0.037926534850931753,0.03975379017072042,0.0033837622580276355,0.0033353603741706835,0.0034335896191869664,0.035787492869673095,0.035206772471667556,0.036387692021995884,0.4327821138956974,0.4244482355726465,0.44111599221874825,0.6307131817987955,0.612711426425125,0.6487149371724661,1.0,0.9874855732602297,1.0125144267397703,15.969929933547974
24,1,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,2028.120047004069,1986.3022265558047,2069.937867452333,6927.098552463471,6814.548116529163,7039.648988397778,112.54541382747303,109.70607245400448,115.38475520094157,0.012307748334505157,0.012102225921746559,0.012520371783633065,0.003489709221026346,0.003392413407988269,0.00359275079272824,0.008885302083769973,0.008666656164919781,0.009115265706182867,0.4157550885648077,0.40548959766939424,0.42602057946022115,0.6261287109826084,0.6082087307342728,0.6440486912309439,1.0,0.9874855732602297,1.0125144267397703,8.425020933151245
25,0,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,7268.13225487673,7129.6047169754365,7406.659792778024,7268.13225487673,7129.6047169754365,7406.659792778024,0.0,0.0,0.0,0.003483133237893191,0.003404052660869766,0.00356597549321325,0.003483133237893191,0.003404052660869766,0.00356597549321325,0.0,0.0,0.0,0.4154985256133665,0.40697005458743735,0.4240269966392956,0.62396173010737,0.6074586070327286,0.6404648531820114,1.0,0.9713515668682959,1.028648433131704,7.572779178619385
20,5,0.05,0.01,1,0.08333333333333333,1.6666666666666667,0.9,0.09999999999999998,0.1,0.9,0.05,0.2,0.03125,0.23529411764705882,517.6028051708779,502.24206897550494,532.9635413662509,5881.504367232497,5802.310815704668,5960.6979187603265,111.42377023878946,109.06489101808432,113.78264945949459,0.04820812995649337,0.04727640215702962,0.049177321248983136,0.003392115655207809,0.003334106127902257,0.003452179520750885,0.044794137899384336,0.043938484421241035,0.04568377906397404,0.4395729415790095,0.4274745576471655,0.4516713255108535,0.6448479382542617,0.6273814320833282,0.6623144444251952,1.0,0.9874855732602297,1.0125144267397703,17.21679997444153
