N_A,N_B,r_Z_A,r_Z_B,C_SS1,r_A_SS1,r_B_SS1,p_SS1toACL_A,p_SS1toRef_A,p_SS1toACL_B,p_SS1toRef_B,r_A_ACL,r_B_ACL,r_A_SS2,r_B_SS2,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Uss1,Uss1_low,Uss1_up,Uacl,Uacl_low,Uacl_up,Uss2,Uss2_low,Uss2_up,sim_time_sec
4,21,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.9,0.0999999999999999,0.1,0.9,0.05,0.2,0.03125,0.2352941176470588,121.76932492437456,119.29637102353897,124.2422788252102,1432.7872483633764,1404.7429672971366,1460.8315294296162,104.0411165003965,101.22378620728736,106.85844679350564,0.2043874286870528,0.1994314327710911,0.2095960209814181,0.0027908672759679,0.002736058462302,0.0028479168403651,0.201780703112466,0.1968634433847164,0.2069499026576111,0.4650571388862756,0.4531526090489844,0.4769616687235668,0.6123680780097326,0.5974811737824781,0.6272549822369871,0.8960358863962032,0.8758426847340605,0.916229088058346,36.98710775375366
1,24,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.9,0.0999999999999999,0.1,0.9,0.05,0.2,0.03125,0.2352941176470588,105.54024670671322,103.71240212833784,107.3680912850886,691.2509694427737,672.1449234984262,710.3570153871211,102.06260311222331,99.97695371400184,104.14825251044482,0.2362206100664185,0.2331783722860453,0.2393432803328261,0.0014466525823553,0.0014077428368255,0.0014877743847191,0.2340978081223726,0.2277832317296341,0.2407724704600868,0.3322712688246972,0.3248356253457912,0.3397069123036032,0.3872389123061743,0.3761791356294238,0.3982986889829248,0.5299142668604733,0.5199558344797216,0.5398726992412249,37.51203632354736
9,16,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.9,0.0999999999999999,0.1,0.9,0.05,0.2,0.03125,0.2352941176470588,162.74900584600076,158.2614069257962,167.23660476620532,2824.665475968843,2763.8795348094536,2885.4514171282326,106.85729051182128,105.12823040964672,108.58635061399582,0.1531665196065852,0.1508066902631034,0.1556013763975437,0.0031790817412881,0.0031087167850827,0.0032527058507059,0.1499568579279921,0.1459120413950593,0.1542323202750089,0.4803859877111188,0.4671109463178271,0.4936610291044104,0.6578453238931692,0.6392426131127968,0.6764480346735415,0.9884939075207512,0.9741572973686357,1.002830517672867,39.701324224472046
6,19,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.9,0.0999999999999999,0.1,0.9,0.05,0.2,0.03125,0.2352941176470588,135.69373021437545,132.9731158637426,138.4143445650083,1974.3177864208449,1944.3025986364105,2004.3329742052792,105.12083229692936,103.41783813671886,106.82382645713984,0.1837004802534093,0.1807886361425362,0.1867076581740411,0.0030551480860052,0.0029965314567032,0.0031161037274518,0.1808313308903728,0.177832686695901,0.1839328368259151,0.4853749781773435,0.4735277857577072,0.4972221705969797,0.640947198094023,0.6250543283832772,0.6568400678047688,0.9635670712955812,0.9360630714918312,0.9910710710993308,40.19679403305054
10,15,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.9,0.0999999999999999,0.1,0.9,0.05,0.2,0.03125,0.2352941176470588,175.11425142322057,170.05578823481372,180.1727146116274,3172.1160031400123,3077.8571011960034,3266.374905084021,107.42262432287212,105.6198451404798,109.2254035052644,0.1424858883094932,0.1401517839849025,0.1448990542321532,0.0032067909014356,0.0031732960604498,0.0032410003764344,0.1394221412984505,0.1367926288856466,0.1421547272788766,0.4816296956574802,0.4707519326105533,0.4925074587044072,0.644326771033351,0.6302876575510392,0.6583658845156628,0.9941344551366988,0.9812048181284196,1.0070640921449778,34.614256143569946
7,18,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.9,0.0999999999999999,0.1,0.9,0.05,0.2,0.03125,0.2352941176470588,143.7184727393005,140.21463976262783,147.22230571597316,2267.414851358572,2215.314018602989,2319.5156841141547,105.93570847350138,103.98569195500389,107.88572499199888,0.1731841217418356,0.1699405493391319,0.1765539203320195,0.0031245877669265,0.0030765747662617,0.0031741231061871,0.1699333233744716,0.1667449040080837,0.1732460547554914,0.4838315487698704,0.4721413293399743,0.4955217681997664,0.6411033939924914,0.6225565649124654,0.6596502230725174,0.9779138787206716,0.9642889821419872,0.991538775299356,48.08583092689514
5,20,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.9,0.0999999999999999,0.1,0.9,0.05,0.2,0.03125,0.2352941176470588,128.62207352863626,126.08622666624056,131.15792039103198,1706.554869277171,1674.3577442053902,1738.751994348952,104.54907571650932,103.05570198816883,106.0424494448498,0.1946800276742693,0.1917105225316525,0.1977429726098257,0.0029201708732365,0.0028698737804936,0.0029722624179973,0.1916254199038757,0.1886036113687315,0.1947456360057495,0.4770594312978972,0.4643289322173644,0.48978993037843,0.6312857661073374,0.6159128907385,0.6466586414761749,0.9337784247647438,0.9090554024107316,0.9585014471187562,52.91596221923828
14,11,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.9,0.0999999999999999,0.1,0.9,0.05,0.2,0.03125,0.2352941176470588,238.78447457157748,233.84268541230932,243.7262637308456,4198.710905846107,4078.319615783011,4319.102195909203,108.35528787797084,106.50368379407838,110.20689196186332,0.1049479803708194,0.103269957432438,0.1066814360755077,0.0033344090637175,0.0032378180126164,0.0034369403612682,0.101151329598757,0.0994229018869418,0.1029409166009044,0.4653111789230489,0.4533944095294916,0.4772279483166062,0.6552876469162013,0.6443649455684994,0.6662103482639032,0.998499363680574,0.9859743104659954,1.011024416895153,17.754966735839844
3,22,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.9,0.0999999999999999,0.1,0.9,0.05,0.2,0.03125,0.2352941176470588,117.249353823435,114.69894456008008,119.7997630867899,1176.2922214889545,1153.103451959449,1199.4809910184592,104.34390327471564,101.30583015422968,107.3819763952016,0.2134732797468935,0.2073621887401837,0.2199555034700245,0.0025530452229632,0.0025185645006756,0.0025884831756147,0.2110510999458481,0.2049163373646005,0.2175645224906188,0.450251191283763,0.4408814655653895,0.4596209170021366,0.579931479903207,0.5641359159561795,0.5957270438502346,0.8293597860065052,0.8129695646329685,0.8457500073800418,60.4514000415802
11,14,0.05,0.01,1,0.0833333333333333,1.6666666666666667,0.9,0.0999999999999999,0.1,0.9,0.05,0.2,0.03125,0.2352941176470588,186.16765434156025,181.25453660586615,191.08077207725427,3389.51769266438,3329.8483825396675,3449.1870027890923,107.5731952846192,105.57498836408249,109.57140220515592,0.1339258380819147,0.1321736838934147,0.135725071066488,0.0032523859822878,0.003185962000264,0.0033216386814884,0.1307095854307395,0.1282005694379016,0.1333187698291665,0.4828303471207306,0.4733307533711477,0.4923299408703135,0.66368680207545,0.64921019338776,0.6781634107631401,0.9956478971912472,0.9828427647801578,1.0084530296023364,32.13900709152222
